#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep2" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep2" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep2" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep2" spec="snap.Data">
#                    <taxonset id="8" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ23077" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ46829" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ24113" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ24115" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ26980" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ26978" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ30408" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ30415" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="7" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ41012" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ41271" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ55361" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ55363" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ57719" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ57701" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MVZ122216" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MVZ122217" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep2" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep2" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep2" id="treeLikelihood.rep2" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep2">
#            <siteModel id="MutationSiteModel.rep2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	TreeHeightLogger
2815000	-22755.437176390085	-22017.185710500617	-738.2514658894695	27.786123149461847	0.5091621663741165	0.060662362465322084	0.020143073609272758	0.11283849735735416	0.058221245386605766	0.04698707658414376	0.1340339357584149	0.1301233652478308	0.07318688446838414	0.09056244516008288	0.08494264016093282	0.1547176529330086	0.21555338039603486	0.15815092055786636	0.06552793378317925	0.16032546589396804	0.0037506235029658966
2816000	-22755.27678647048	-22024.2507309711	-731.0260554993808	27.786123149461847	0.5091621663741165	0.09127593837562592	0.02610611479368898	0.1052486429627878	0.0757461492314782	0.05450579964484559	0.0677349302481794	0.10256064768859366	0.09176808444429983	0.10628572818836522	0.08755906400755656	0.07574888973899085	0.22261137432405176	0.14605025549714779	0.08848847047566946	0.17770029169012935	0.003891709118722325
2817000	-22749.357747221053	-22013.884493410205	-735.4732538108491	27.786123149461847	0.5091621663741165	0.07946449083942198	0.029114197874389867	0.07750289685747111	0.07601092326485362	0.05987623190504838	0.08415859328124013	0.14602583717952355	0.07791378604753045	0.09047198778789714	0.0886466716105545	0.14081753020515794	0.26029386339856986	0.20030317974469725	0.08681210186529845	0.17770029169012935	0.004778951341332495
2818000	-22747.138416915986	-22012.05092271197	-735.0874942040161	27.0929911705755	0.5094009733014396	0.10679792826803908	0.03369405777280626	0.1116270972784977	0.08573093086047279	0.041780070341608	0.1411557058945016	0.1561749217574934	0.11488957724161337	0.08632318099842372	0.15806632264671716	0.09167023075545387	0.25062821884701275	0.22461772693522167	0.07229757814236253	0.1654423547644758	0.004874228240716444
2819000	-22746.26494555438	-22021.193500767065	-725.0714447873127	27.354111309474725	0.5093095614715724	0.0843771622684262	0.03431071931337309	0.08868312028370617	0.08791199533182861	0.06077376819045465	0.12749014873945752	0.11178091703057748	0.10917176629870426	0.11268552107486192	0.10961071206210488	0.1426317077911389	0.19340877491444744	0.12079288191491554	0.06969904553645309	0.18412718124514088	0.003737748220501417
2820000	-22752.06833957275	-22019.180388380155	-732.8879511925963	28.43019796452474	0.5089508853577599	0.09355923506741677	0.033002047293380514	0.0809213478983091	0.039073160820143976	0.04357508324904336	0.11228978884829974	0.13857252266764594	0.15422571222742212	0.13635850912156658	0.19694184595122755	0.09204630595662193	0.1477041725017559	0.1487071786594954	0.08741436227535788	0.1690711289706757	0.0032356177594999717
2821000	-22752.994704337234	-22021.734649554564	-731.2600547826681	28.43019796452474	0.5089508853577599	0.09522618136429548	0.029167299569468372	0.0599109763162574	0.07505420782426384	0.03766775356750825	0.1214877744265724	0.07002000120471219	0.0639310152821138	0.09536856042456539	0.1064134738648512	0.11884490858526928	0.1354013908239244	0.13266991634216024	0.10737085316519689	0.16976227302315852	0.0035444095814851054
2822000	-22747.70631842852	-22019.373203252067	-728.3331151764546	27.967488839522282	0.5091016693029572	0.09065614113208507	0.035621339148305654	0.09625529593137623	0.08936752223050526	0.060313543521101555	0.16489085500296657	0.07675092900574508	0.08618479179408489	0.12393063382249557	0.11407430327745335	0.06641590130035174	0.1761719300511193	0.20970964502393133	0.11351913337828537	0.18336677367171647	0.004202575453886837
2823000	-22744.22580127639	-22020.63760272913	-723.5881985472595	27.49496792854698	0.5092609852570199	0.08895593492981119	0.04329349673878797	0.13773324863513403	0.09377434891594447	0.06682176862833336	0.1488393481819086	0.1172830771304814	0.15655981768359278	0.11980628608227625	0.13233678374015473	0.1218273941188276	0.20007677786118228	0.17600887727210532	0.1246790534863949	0.1609365616034097	0.004758413714211738
2824000	-22749.23374662614	-22022.196306612135	-727.037440014008	27.49496792854698	0.5092609852570199	0.10109463899937264	0.04588126800454651	0.07774924242554881	0.06811816884774777	0.05737786873788233	0.1204411411553878	0.07128904613908743	0.07696106030273159	0.13459912889660075	0.1878401737957873	0.14049067566389592	0.14687243776204498	0.14721749090018568	0.1339616123700158	0.1917378598031483	0.003724475031206253
2825000	-22749.38755104306	-22026.11610593213	-723.2714451109259	25.722178387624908	0.5099119114993914	0.08586312873091417	0.040616972316008707	0.07401543626627839	0.09921839949802011	0.06620650321348687	0.1289430554809881	0.16377016568801495	0.10638486238248157	0.15901513857420907	0.12330903263743537	0.16063995578663365	0.15829770434983556	0.13472798715483694	0.1339896521617715	0.19308745110286493	0.003523170652402339
2826000	-22751.80078982549	-22022.978921559334	-728.821868266157	25.722178387624908	0.5099119114993914	0.07122519472335523	0.03536676633243922	0.057341291170207406	0.07093723929808068	0.06580708114439712	0.1430474310559702	0.095484492288769	0.11679554172672911	0.13427559224631025	0.16974668448856875	0.13341520791672642	0.11079311332531062	0.14575184652337475	0.1305127841286511	0.20951152241016374	0.00398489122236092
2827000	-22759.4723224533	-22032.908226692474	-726.5640957608272	25.722178387624908	0.5099119114993914	0.08413296947560032	0.046091029259919286	0.13586749638422316	0.0763848250342443	0.05105574443699948	0.10895424567634714	0.08267883916271744	0.06503237743160202	0.11265603431630299	0.07512547642508308	0.07961381168156871	0.09973327615951659	0.12096429293990528	0.09370862699050687	0.21876712981657204	0.0031409883243308954
2828000	-22749.135909099783	-22023.042276906657	-726.0936321931262	26.224265308006185	0.5097184505371352	0.053276726068349815	0.03671421248421292	0.1199383151575986	0.09502456265176601	0.05746532153871968	0.1419973342491539	0.14706050767053916	0.13948945383994305	0.09305967365887606	0.1729856186198952	0.1500321897378992	0.11494632670238833	0.13838366455115175	0.08753891848838953	0.1768219317177475	0.003694099536792914
2829000	-22752.71418548565	-22026.494298583984	-726.2198869016638	26.224265308006185	0.5097184505371352	0.09045315358914365	0.03466733202908818	0.06567592895790714	0.1094358059357698	0.059066185370281285	0.12731765564202357	0.11024947370735777	0.09837436904000244	0.0804400698762928	0.09511594266180541	0.12862687946343057	0.19171056471563494	0.1473699112555811	0.102961208457256	0.20167066518273813	0.0031488606307689634
2830000	-22746.80472008399	-22021.264067161945	-725.5406529220459	26.224265308006185	0.5097184505371352	0.07988716734679746	0.03556857149949142	0.10525041200000682	0.08763886501660265	0.048672039311247854	0.12573449202494638	0.10924548077149622	0.088695036236961	0.172398911624443	0.10171136222172122	0.0929364525028183	0.12546941732141112	0.1585624415882724	0.1081970535137172	0.18812553348841451	0.00383933818102798
2831000	-22749.128826302353	-22019.97301312475	-729.1558131776035	26.224265308006185	0.5097184505371352	0.105199620866181	0.035383943640934605	0.10118264017296123	0.1001420212064442	0.06466342827529624	0.11240364499285997	0.14915581628386249	0.10299642232092099	0.12846393786688254	0.07921546117338303	0.17014444766003858	0.17706354340833524	0.21449696720455522	0.11976697605242935	0.1870702572467009	0.004487712138136943
2832000	-22749.05851686247	-22022.30025010957	-726.7582667529017	28.649238538381997	0.5088812349101067	0.07361406408807829	0.03358826116712961	0.11162284713373469	0.07892759933891884	0.05549724665865119	0.12075448122498868	0.09533555922104738	0.06774926368569058	0.16924765168378678	0.09474957691910359	0.10301180000613684	0.10709157396051189	0.1437734208300587	0.09794162830802684	0.17278061763752248	0.0034806301258589563
2833000	-22753.23399425221	-22022.93174519667	-730.3022490555371	28.649238538381997	0.5088812349101067	0.1362360632828582	0.03374939482183892	0.04823820788651803	0.10127041592849255	0.03835686185282966	0.1674543326568356	0.10742502639020851	0.06364954011376286	0.1424884920879037	0.10236949068526552	0.11208575788324664	0.10527800603824408	0.1476585313819616	0.13950224873339914	0.16511075942841685	0.003550771999332663
2834000	-22752.115582652674	-22023.919048144922	-728.1965345077517	28.649238538381997	0.5088812349101067	0.06807111214885485	0.03406628509480457	0.0935559499528274	0.0769421847777813	0.05666035281537751	0.11571482902975891	0.1319958728190081	0.11333677868961685	0.07986442216649235	0.12613035912205967	0.04787272538981138	0.0947614336629982	0.15123004703875395	0.09495443830091593	0.17985837453879835	0.0034471295980759136
2835000	-22750.435657282527	-22023.777414156342	-726.6582431261845	28.649238538381997	0.5088812349101067	0.1218316695311893	0.03551351670348046	0.08320424956441141	0.07583631585375301	0.05645234291259601	0.17087488251808788	0.11756277125309764	0.11633626401765812	0.16452277992445488	0.09839109063454518	0.06245534057471975	0.1491830061978323	0.15635358481815428	0.10615829001077066	0.15306302609164668	0.0037369636709251087
2836000	-22748.23894143153	-22024.900342283825	-723.338599147705	26.626032781616555	0.5095689997057613	0.11196433515685916	0.0426651230883262	0.08265284508924446	0.10490259891260828	0.07369221099724632	0.17772953904548786	0.13362800524489252	0.10409873366822409	0.11786565703161232	0.09782414433512157	0.08544844018466745	0.14154611252581972	0.15836647339270762	0.1406064468695152	0.15635964793349116	0.004420599451445062
2837000	-22750.527012224222	-22020.43427963661	-730.0927325876123	24.327670333475577	0.5104920034775189	0.08590023018151563	0.03220808104252219	0.0985093473350258	0.07938055411208693	0.0523814484846957	0.18152105201556	0.11460470954364993	0.14475964417138945	0.12395275197089789	0.08793796591216856	0.11838103001568243	0.1319324206638551	0.19967922542867375	0.137350144969299	0.2264359760773277	0.004138798630612125
2838000	-22748.095417570883	-22019.530476216954	-728.5649413539287	24.327670333475577	0.5104920034775189	0.09738102953693176	0.03933821325007953	0.1560039698022898	0.10128356362822413	0.048708848895958015	0.16417054724977675	0.13995198483640917	0.11179120780073497	0.08097270052845601	0.1120829973721691	0.1241047786599024	0.2064124576524216	0.19107416727204937	0.13649596044137477	0.19624425739963997	0.004439051299843483
2839000	-22748.68877004874	-22020.264425034115	-728.4243450146226	24.456801204992228	0.5104354499526382	0.0819423699085852	0.04176591674361777	0.09066808983311199	0.06109881541786819	0.06636674913872621	0.15298367736303775	0.15607839414093178	0.09829651208508017	0.17672830785811625	0.13619053852114263	0.13631749035052126	0.10966385190756571	0.1960482682060409	0.09970485698587263	0.21452463158093535	0.0043870458273673986
2840000	-22753.718353337463	-22027.021749683423	-726.6966036540391	29.33756887498622	0.5086692467414218	0.10277922057225101	0.0468649305784765	0.07428907565778892	0.0868320849231	0.04555479352927699	0.15069931219391708	0.17256413561448755	0.1980049946722342	0.12838897126573154	0.08098412896671925	0.1322981911499315	0.1253751809699718	0.16759911958351045	0.14867084563154798	0.14427773097520075	0.00418590728082758
2841000	-22753.19915466622	-22020.738737686683	-732.4604169795397	29.33756887498622	0.5086692467414218	0.04495608016928121	0.03367914785293956	0.155229623616129	0.051284638042224266	0.04826778732397933	0.16333779023289577	0.14084899882725835	0.07641102636289383	0.17276519146346475	0.08573913314677145	0.11033691054732368	0.1339912270043246	0.14019501480657495	0.12472161945611031	0.1607760491985971	0.0033154182040110586
2842000	-22747.03864281013	-22022.5358776559	-724.5027651542291	28.953294166658893	0.5087863288705933	0.07327056427259279	0.045132369988391395	0.11651439880093785	0.09574652121195434	0.05247462411210026	0.10313688535388454	0.12215363986133562	0.12157148612502224	0.15223390124061578	0.17760192878196868	0.07280533090821988	0.15964907771853418	0.16663293441750962	0.10748956137254469	0.16168571911643093	0.004129821040809035
2843000	-22750.672009437956	-22010.789798460362	-739.8822109775952	28.953294166658893	0.5087863288705933	0.06322486210357249	0.027786644149500293	0.042863721374787625	0.06640713596015514	0.03664421452730419	0.15572305611058526	0.1095059901141831	0.13203741409410624	0.1323037567139759	0.10877500158588757	0.07921127342004901	0.21516333520004807	0.20349334142034828	0.11008851447810696	0.17344093436948949	0.003769785274259722
2844000	-22749.97160761324	-22018.187004512154	-731.784603101086	27.37045041650895	0.5093039006092135	0.08316540108912086	0.040425683339763756	0.06843838691570898	0.04760159142687522	0.04102844328088798	0.14373209605454623	0.1215655616522641	0.06747585339763772	0.0827860704977819	0.08906345133870193	0.10055979212705449	0.1676684000929548	0.17151575928062435	0.1351259933291877	0.16948602263502993	0.004016410037092376
2845000	-22754.113354221263	-22017.214747291528	-736.8986069297358	27.37045041650895	0.5093039006092135	0.04764441266212826	0.0375831792597546	0.12160362342019232	0.08045788847968413	0.03031629759911311	0.16168271801064052	0.16583183418595446	0.12489014909388639	0.10041611542986446	0.12599673092595878	0.13608879235398183	0.2026928269243756	0.21932573555367682	0.1447667573798706	0.1652504393631968	0.004872338045581826
2846000	-22750.172839537576	-22014.880954742745	-735.2918847948322	26.175128720881382	0.5097370495282728	0.043394215480329616	0.05851338439927014	0.09737298577602754	0.06961557313948026	0.03559400186097681	0.1824464890457579	0.13382199565854053	0.1054932030368217	0.12014042049405023	0.1299702626936367	0.127196865263671	0.15470135763939827	0.2701200704377934	0.15898183659831758	0.16379346804454933	0.004909762706848955
2847000	-22751.824302874506	-22019.691874377662	-732.1324284968426	26.175128720881382	0.5097370495282728	0.07488713567382853	0.051996393958190334	0.0987784075551064	0.10910047683450544	0.042294190709362196	0.15070653568428832	0.1039755700277735	0.17748836023874018	0.13008183274996166	0.21899147764059584	0.07279001128988108	0.1263218992535388	0.2460622011831884	0.11876371030280479	0.17785975533069556	0.00484265787322706
2848000	-22746.551181892122	-22015.937903013226	-730.6132788788976	26.175128720881382	0.5097370495282728	0.07467907607851143	0.05014920753453807	0.08511527503263928	0.05809325217696536	0.043468151877243184	0.2017143656492788	0.1280396234161401	0.09290424032590233	0.11607015895362666	0.08858785499706762	0.11297943855275389	0.13207851548699917	0.21274742948144137	0.13111052466043285	0.18706773236570937	0.0047082117664403525
2849000	-22763.47868679534	-22027.737261325063	-735.7414254702796	26.913629128791502	0.5094648107149916	0.04474431151944435	0.038207775245031814	0.10237928480505613	0.08916412494055176	0.028607989609344187	0.15558044661737624	0.10344486624454684	0.14650148050857384	0.07447171302060196	0.06836581511586214	0.10856081225778488	0.05779994436792114	0.145158821711582	0.1012747141902315	0.1598769074455963	0.0034577366816568272
2850000	-22754.310714187628	-22023.75817864486	-730.5525355427665	26.61210262436014	0.5095741045290919	0.08307866039339266	0.039422689060026016	0.11482951277503707	0.05859081744727823	0.06795017661724448	0.17975385264777166	0.13952335748448813	0.19273909925362695	0.17143295569346362	0.11870839035934554	0.09049973653290892	0.08990377588864067	0.22688032644191009	0.09638656499107322	0.17066147040453356	0.004381754653976183
2851000	-22756.616782742414	-22026.994341418154	-729.6224413242608	24.127715041205516	0.5105807946119213	0.15881757868129903	0.054286615757979814	0.08137363474157634	0.10495704881998101	0.04508853987491391	0.16005093848659846	0.14954438942511541	0.11359062946719549	0.1420008725501972	0.10854724863983116	0.15837718047552132	0.16803258077153066	0.18485455524719627	0.1595498284130292	0.20273970992910031	0.005417026069286049
2852000	-22750.84224847215	-22025.386971906344	-725.4552765658041	24.479831694449082	0.5104254276337507	0.13190784138704728	0.045572247593125746	0.12706877865819904	0.09934813850801942	0.06726354806658504	0.16979115024579744	0.11009631697190089	0.18413205702441454	0.10298800655801137	0.09742280845417457	0.10275354095592622	0.1776590239270453	0.184005818105505	0.10835560376985594	0.22098425224920906	0.004499846637761144
2853000	-22748.84605715741	-22025.4714941491	-723.3745630083105	24.479831694449082	0.5104254276337507	0.11456391824012963	0.04306343368883037	0.08397268646734213	0.09568519404866109	0.06476121799783136	0.11623393683062423	0.1534633486729108	0.15142995860718514	0.10954364471453125	0.10823601392753344	0.129867400660203	0.18793835090423838	0.16055842855348104	0.15369857829406863	0.1911703745269939	0.004558695764607421
2854000	-22748.871586845842	-22019.078954166765	-729.7926326790771	24.575709594104847	0.5103839099330728	0.09235122387969903	0.03910635117380656	0.10771447925693363	0.07964103939343369	0.05868083590221685	0.13141542570104686	0.0753411336328094	0.08469697456151233	0.14787855313850812	0.14347580689371334	0.14666508994523508	0.18821441984773732	0.22434213454398136	0.13454837439507192	0.20292364519957604	0.005014478256003854
2855000	-22750.023420110767	-22021.758103199893	-728.2653169108728	25.705087323762186	0.5099186325676528	0.14134333433172674	0.04507897570072494	0.12314127237961797	0.08271075761277498	0.05029410500748908	0.13941299566347715	0.1379892780120005	0.15165399819313669	0.1512614180525149	0.07886342517369714	0.11734102327909231	0.17539927113817083	0.22709477902224603	0.11856951526650257	0.17956749319648094	0.005508133555815887
2856000	-22748.05593621858	-22021.833554201326	-726.2223820172565	25.705087323762186	0.5099186325676528	0.07797209317463817	0.05200853492352706	0.1495477958903713	0.07895064507547919	0.07318716951696158	0.19368590523647658	0.14122433370915186	0.08495245140320958	0.1575750512219353	0.13512384474001543	0.07860818730332635	0.12474134687558065	0.18380159374811866	0.17958159090587686	0.1776591400615429	0.005100614205758913
2857000	-22750.03028021919	-22016.415939196075	-733.6143410231153	25.705087323762186	0.5099186325676528	0.07666828011847954	0.04571506043881152	0.047296331862994236	0.052112601130799074	0.04654205838992778	0.16054441926345442	0.08571534723483046	0.06242028409879572	0.10987548480196473	0.13682735941464402	0.10068997034301763	0.145716930515296	0.1601963057674542	0.15491159765192586	0.1890071066698826	0.004134657135892821
2858000	-22753.52639119782	-22019.472743807673	-734.0536473901468	24.518062696634864	0.5104088328504125	0.07329372092895606	0.06565766230059977	0.1084321594629418	0.08243214425225032	0.07063044785258071	0.19757391301702892	0.17556615349214647	0.10616292087903681	0.16076991369222687	0.12388916345847133	0.1710790748483836	0.12647893428235982	0.24467146247056185	0.200592607632836	0.19488734703074578	0.005942345737977654
2859000	-22754.76672617689	-22021.02489799464	-733.7418281822511	24.278866281181394	0.5105135374009757	0.06514333563866025	0.04887470506190457	0.06971913525460065	0.0761178021853305	0.05402214042507835	0.1932534622153919	0.10854255465781516	0.08670346696683504	0.1590502902763646	0.12025465427301248	0.2337825196918754	0.14982571252134022	0.19529224363984252	0.16764121722074787	0.1662045027932922	0.005552129793797368
2860000	-22753.51121491215	-22024.30400037658	-729.2072145355719	25.810489869225098	0.5098773275938833	0.11234797088564821	0.050142296408111714	0.05530855857489853	0.08325700343494413	0.05451928986989543	0.1541688695273011	0.09264975421428517	0.0654533681992877	0.11987243233202723	0.1015637791280221	0.142937906426281	0.19097581140740869	0.1770720797362914	0.1359684923036041	0.17964168709155195	0.0048393867814537864
2861000	-22750.116718543642	-22017.632197265368	-732.4845212782766	27.034057352150498	0.5094218534573167	0.06543752116541643	0.045338942290036634	0.0599075500645163	0.08358298089718684	0.03743682232923452	0.14714312150365044	0.1346775879699112	0.08261808829376918	0.12300366322257922	0.14631549052378165	0.07241561998237886	0.17194277145813144	0.20277395433582485	0.1441829959493328	0.17052821797207043	0.004245008071532351
2862000	-22743.93548239649	-22014.731750004932	-729.203732391559	24.41958228721832	0.5104516875335899	0.11707824902013853	0.05451091403939993	0.07644483498216556	0.10566818320863232	0.05993946659394384	0.1816067980992581	0.17171455275864386	0.13791192466736688	0.07865523082682813	0.11426759326535053	0.1037942604609112	0.19868296774425642	0.21647985727162333	0.17726020853299776	0.18746793744844398	0.005339515738395012
2863000	-22752.914421734884	-22022.44680820644	-730.467613528441	23.5513758413386	0.5108453396326855	0.08322211987280274	0.05100860357665548	0.04527627564278165	0.0902319967305363	0.09795918940181746	0.1539145659533211	0.18550804299790866	0.08951113996336431	0.0903082369323093	0.0931894386356559	0.1061860847491491	0.1995058132504069	0.21101825310064948	0.1678516284139155	0.18049744655139863	0.004804695804629171
2864000	-22749.115081894568	-22023.04361110092	-726.0714707936477	23.5513758413386	0.5108453396326855	0.10910486015854408	0.055833853417712014	0.10193685838943635	0.11680123060402794	0.06309231721986229	0.219228165292804	0.12158782841119763	0.10588045084399214	0.17356800801072297	0.058951593216962916	0.1163711959256084	0.15747648566418182	0.15627525874169684	0.11617140151536397	0.2004508700849674	0.004818937698146723
2865000	-22745.90226059822	-22021.594627340855	-724.3076332573647	23.5513758413386	0.5108453396326855	0.12356434581245106	0.046348236019071565	0.13741195391169717	0.08364164459058548	0.06881270611071713	0.14916945068349868	0.1057592056008039	0.09470919288381334	0.09989427651869348	0.11528881563446337	0.0857568543712635	0.1714448327486604	0.17432813426335886	0.14311067148461376	0.21172344232144683	0.004354972270129597
2866000	-22744.832945881968	-22020.43150043911	-724.4014454428592	26.26421025229984	0.5097033830089042	0.08899729220733985	0.04599549522456369	0.09130749491480875	0.09247602700693332	0.05479741159185729	0.13740090289134005	0.13838722814841306	0.09231026953205937	0.07905987651052684	0.14103998901793283	0.08632694529125026	0.14564855256828937	0.17790352936829568	0.11410317546547073	0.1806110301663864	0.004328011256760216
2867000	-22748.09428460795	-22021.793818318933	-726.3004662890153	25.161752652966012	0.5101371546263536	0.11755301555388721	0.04246471833524065	0.10851319597807187	0.11474040992758969	0.043379419921863234	0.16073668201125985	0.14445427589968549	0.08270286882558013	0.10777698379216642	0.09256914620987645	0.11666530196465837	0.16997309292356272	0.15833524109666827	0.18979194916537426	0.18028185215890952	0.004319123765728659
2868000	-22750.37834345232	-22019.928381179914	-730.4499622724076	25.89667925136313	0.5098438066459646	0.04867424189722235	0.04625602778142125	0.08527692570122634	0.0842097413790917	0.043948073985529024	0.14056855891787115	0.10026647407283837	0.08040779634853526	0.06429714864663735	0.17923861667096652	0.12079065499264699	0.14363914241112147	0.16735231454145943	0.12665276399877926	0.18258761197446144	0.003962162607391332
2869000	-22751.345131408216	-22023.996150579645	-727.3489808285711	24.640712548239076	0.5103559494981947	0.07637144168262229	0.040396777158909776	0.10610173094936219	0.08359209499223431	0.06887292819728359	0.11358730348613279	0.11855284180438724	0.12241938148122723	0.20097425057529475	0.1753878814987844	0.1515340741841785	0.18315542711321384	0.14973685285299226	0.18176138355995294	0.18021575544918977	0.004733417933959349
2870000	-22745.245090848814	-22016.904631327918	-728.3404595208945	24.640712548239076	0.5103559494981947	0.09411330356346467	0.03337716756480118	0.07529154729778631	0.07853340292332121	0.05709681408216783	0.15097809379599939	0.14475043394283774	0.12646250791330602	0.1651457899815492	0.11558715448412549	0.15408864744210618	0.1629924702006198	0.1580455734277851	0.15677382198640927	0.20131259729843543	0.0042360549205994295
2871000	-22743.63404389541	-22019.154497004267	-724.479546891142	24.640712548239076	0.5103559494981947	0.09462752461287659	0.038905816021757765	0.08941988922339562	0.11239060080128639	0.06437287535238702	0.15146187835805655	0.14678509328945613	0.08940050183326541	0.09000927463454327	0.12098842140146307	0.13584924147754734	0.17847839308613614	0.1609971889236142	0.1244180670146542	0.2035258517286371	0.004464011961589747
2872000	-22744.23595462914	-22017.46707759277	-726.7688770363719	23.918925987354843	0.5106751266106305	0.07157976646679984	0.04366644004305786	0.08705832077478787	0.08192913449312166	0.06521087940945029	0.1529227007002874	0.13253396271641635	0.11205626339410107	0.11785781443716102	0.14513972046563417	0.12268061629167896	0.1827808866244515	0.2141234511343752	0.13992596042544675	0.18341803908014606	0.005223582564499809
2873000	-22751.69591512451	-22025.829500609518	-725.8664145149938	24.067517945187028	0.510607820500294	0.08985147721861123	0.04450803859415205	0.10130013317887596	0.06905905339856534	0.06563799235589261	0.10517499904286953	0.09049530080501578	0.10543081780044225	0.07856450982800053	0.07976713448629066	0.17156038131335372	0.1560736165061614	0.19777795392597672	0.13227251518648156	0.18341803908014606	0.004926082892439442
2874000	-22748.30225999273	-22020.03578970496	-728.2664702877714	28.80356060079842	0.5088328109500452	0.06778185293227193	0.03224095747154528	0.12198917344643588	0.0669280627359216	0.04746152588471598	0.09447535131220779	0.11838176547946865	0.11739081411231565	0.10490342356582302	0.08277824588692063	0.16388548353093807	0.1441579665221899	0.162783113880277	0.09880417923300178	0.18100999185796976	0.0038348766521979355
